month,division,line,day_type,category,count
11/1/2017,A DIVISION,1,2,Other,1
11/1/2017,A DIVISION,2,1,Other,1
11/1/2017,A DIVISION,2,1,Persons on Trackbed/Police/Medical,1
11/1/2017,A DIVISION,2,1,Signals,1
11/1/2017,A DIVISION,2,1,Stations and Structure,1
11/1/2017,A DIVISION,2,2,Signals,1
11/1/2017,A DIVISION,3,1,Persons on Trackbed/Police/Medical,2
11/1/2017,A DIVISION,3,1,Signals,1
11/1/2017,A DIVISION,3,1,Track,2
11/1/2017,A DIVISION,4,1,Other,1
11/1/2017,A DIVISION,4,1,Signals,1
11/1/2017,A DIVISION,4,1,Track,2
11/1/2017,A DIVISION,4,2,Persons on Trackbed/Police/Medical,1
11/1/2017,A DIVISION,5,1,Persons on Trackbed/Police/Medical,1
11/1/2017,A DIVISION,5,1,Signals,3
11/1/2017,A DIVISION,5,1,Track,1
11/1/2017,A DIVISION,6,1,Other,1
11/1/2017,A DIVISION,6,1,Persons on Trackbed/Police/Medical,3
11/1/2017,A DIVISION,6,1,Signals,1
11/1/2017,A DIVISION,6,1,Track,2
11/1/2017,A DIVISION,6,2,Signals,1
11/1/2017,A DIVISION,7,1,Other,1
11/1/2017,A DIVISION,7,1,Persons on Trackbed/Police/Medical,1
11/1/2017,A DIVISION,7,1,Signals,1
11/1/2017,A DIVISION,7,1,Stations and Structure,2
11/1/2017,B DIVISION,A,1,Persons on Trackbed/Police/Medical,1
11/1/2017,B DIVISION,B,1,Track,1
11/1/2017,B DIVISION,C,2,Signals,1
11/1/2017,B DIVISION,D,1,Signals,2
11/1/2017,B DIVISION,E,1,Signals,1
11/1/2017,B DIVISION,E,2,Track,1
11/1/2017,B DIVISION,F,1,Persons on Trackbed/Police/Medical,1
11/1/2017,B DIVISION,F,1,Signals,1
11/1/2017,B DIVISION,F,1,Track,1
11/1/2017,B DIVISION,G,1,Track,1
11/1/2017,B DIVISION,JZ,1,Subway Car,1
11/1/2017,B DIVISION,L,2,Persons on Trackbed/Police/Medical,1
11/1/2017,B DIVISION,M,1,Signals,2
11/1/2017,B DIVISION,M,1,Track,1
11/1/2017,B DIVISION,N,1,Signals,3
11/1/2017,B DIVISION,N,1,Stations and Structure,1
11/1/2017,B DIVISION,N,1,Track,3
11/1/2017,B DIVISION,R,1,Track,2
11/1/2017,B DIVISION,R,2,Signals,1
11/1/2017,Systemwide,Systemwide,1,Other,4
11/1/2017,Systemwide,Systemwide,1,Persons on Trackbed/Police/Medical,10
11/1/2017,Systemwide,Systemwide,1,Signals,17
11/1/2017,Systemwide,Systemwide,1,Stations and Structure,4
11/1/2017,Systemwide,Systemwide,1,Subway Car,1
11/1/2017,Systemwide,Systemwide,1,Track,17
11/1/2017,Systemwide,Systemwide,2,Other,1
11/1/2017,Systemwide,Systemwide,2,Persons on Trackbed/Police/Medical,2
11/1/2017,Systemwide,Systemwide,2,Signals,4
11/1/2017,Systemwide,Systemwide,2,Track,1
12/1/2017,A DIVISION,2,2,Signals,2
12/1/2017,A DIVISION,3,1,Persons on Trackbed/Police/Medical,2
12/1/2017,A DIVISION,3,1,Stations and Structure,1
12/1/2017,A DIVISION,3,2,Track,1
12/1/2017,A DIVISION,4,1,Persons on Trackbed/Police/Medical,1
12/1/2017,A DIVISION,4,1,Signals,1
12/1/2017,A DIVISION,5,1,Other,1
12/1/2017,A DIVISION,5,1,Persons on Trackbed/Police/Medical,2
12/1/2017,A DIVISION,5,1,Signals,4
12/1/2017,A DIVISION,5,1,Track,1
12/1/2017,A DIVISION,6,1,Signals,2
12/1/2017,A DIVISION,6,1,Track,1
12/1/2017,A DIVISION,7,1,Other,1
12/1/2017,A DIVISION,7,1,Signals,3
12/1/2017,A DIVISION,7,1,Track,1
12/1/2017,A DIVISION,7,2,Other,1
12/1/2017,B DIVISION,A,1,Signals,1
12/1/2017,B DIVISION,B,1,Signals,1
12/1/2017,B DIVISION,B,1,Stations and Structure,1
12/1/2017,B DIVISION,C,1,Other,1
12/1/2017,B DIVISION,C,1,Persons on Trackbed/Police/Medical,1
12/1/2017,B DIVISION,C,1,Signals,2
12/1/2017,B DIVISION,C,2,Persons on Trackbed/Police/Medical,1
12/1/2017,B DIVISION,D,1,Persons on Trackbed/Police/Medical,1
12/1/2017,B DIVISION,E,1,Persons on Trackbed/Police/Medical,1
12/1/2017,B DIVISION,E,2,Other,1
12/1/2017,B DIVISION,E,2,Signals,1
12/1/2017,B DIVISION,F,1,Signals,1
12/1/2017,B DIVISION,F,1,Stations and Structure,2
12/1/2017,B DIVISION,F,1,Track,2
12/1/2017,B DIVISION,F,2,Stations and Structure,1
12/1/2017,B DIVISION,F,2,Track,1
12/1/2017,B DIVISION,JZ,1,Persons on Trackbed/Police/Medical,1
12/1/2017,B DIVISION,JZ,1,Signals,1
12/1/2017,B DIVISION,JZ,2,Other,1
12/1/2017,B DIVISION,L,1,Signals,1
12/1/2017,B DIVISION,L,2,Persons on Trackbed/Police/Medical,1
12/1/2017,B DIVISION,L,2,Signals,1
12/1/2017,B DIVISION,M,1,Other,1
12/1/2017,B DIVISION,M,1,Signals,3
12/1/2017,B DIVISION,M,1,Subway Car,1
12/1/2017,B DIVISION,N,1,Signals,1
12/1/2017,B DIVISION,N,2,Signals,1
12/1/2017,B DIVISION,Q,1,Persons on Trackbed/Police/Medical,1
12/1/2017,B DIVISION,Q,1,Signals,2
12/1/2017,B DIVISION,Q,1,Track,2
12/1/2017,B DIVISION,R,1,Subway Car,1
12/1/2017,Systemwide,Systemwide,1,Other,4
12/1/2017,Systemwide,Systemwide,1,Persons on Trackbed/Police/Medical,10
12/1/2017,Systemwide,Systemwide,1,Signals,23
12/1/2017,Systemwide,Systemwide,1,Stations and Structure,4
12/1/2017,Systemwide,Systemwide,1,Subway Car,2
12/1/2017,Systemwide,Systemwide,1,Track,7
12/1/2017,Systemwide,Systemwide,2,Other,3
12/1/2017,Systemwide,Systemwide,2,Persons on Trackbed/Police/Medical,2
12/1/2017,Systemwide,Systemwide,2,Signals,5
12/1/2017,Systemwide,Systemwide,2,Stations and Structure,1
12/1/2017,Systemwide,Systemwide,2,Track,2
1/1/2018,A DIVISION,2,1,Persons on Trackbed/Police/Medical,4
1/1/2018,A DIVISION,2,1,Signals,1
1/1/2018,A DIVISION,2,1,Stations and Structure,1
1/1/2018,A DIVISION,2,1,Subway Car,1
1/1/2018,A DIVISION,2,1,Track,2
1/1/2018,A DIVISION,2,2,Other,1
1/1/2018,A DIVISION,2,2,Persons on Trackbed/Police/Medical,1
1/1/2018,A DIVISION,3,1,Persons on Trackbed/Police/Medical,2
1/1/2018,A DIVISION,3,1,Stations and Structure,3
1/1/2018,A DIVISION,3,1,Track,1
1/1/2018,A DIVISION,4,1,Persons on Trackbed/Police/Medical,1
1/1/2018,A DIVISION,4,1,Signals,1
1/1/2018,A DIVISION,4,1,Track,1
1/1/2018,A DIVISION,4,2,Other,1
1/1/2018,A DIVISION,5,1,Persons on Trackbed/Police/Medical,1
1/1/2018,A DIVISION,5,1,Signals,3
1/1/2018,A DIVISION,5,1,Track,2
1/1/2018,A DIVISION,5,2,Other,1
1/1/2018,A DIVISION,6,1,Other,1
1/1/2018,A DIVISION,6,1,Persons on Trackbed/Police/Medical,3
1/1/2018,A DIVISION,6,1,Signals,1
1/1/2018,A DIVISION,6,1,Stations and Structure,1
1/1/2018,A DIVISION,6,1,Track,5
1/1/2018,A DIVISION,6,2,Other,1
1/1/2018,A DIVISION,7,1,Other,4
1/1/2018,A DIVISION,7,1,Persons on Trackbed/Police/Medical,3
1/1/2018,A DIVISION,7,1,Signals,4
1/1/2018,A DIVISION,7,1,Stations and Structure,2
1/1/2018,A DIVISION,7,1,Track,1
1/1/2018,B DIVISION,A,1,Other,1
1/1/2018,B DIVISION,A,1,Persons on Trackbed/Police/Medical,1
1/1/2018,B DIVISION,A,1,Signals,1
1/1/2018,B DIVISION,B,1,Signals,1
1/1/2018,B DIVISION,B,1,Stations and Structure,1
1/1/2018,B DIVISION,C,1,Other,2
1/1/2018,B DIVISION,C,1,Stations and Structure,1
1/1/2018,B DIVISION,C,2,Stations and Structure,1
1/1/2018,B DIVISION,D,1,Signals,1
1/1/2018,B DIVISION,D,1,Stations and Structure,2
1/1/2018,B DIVISION,D,1,Track,3
1/1/2018,B DIVISION,E,1,Other,1
1/1/2018,B DIVISION,E,1,Persons on Trackbed/Police/Medical,1
1/1/2018,B DIVISION,E,1,Signals,1
1/1/2018,B DIVISION,E,2,Other,1
1/1/2018,B DIVISION,F,1,Other,2
1/1/2018,B DIVISION,F,1,Signals,1
1/1/2018,B DIVISION,F,1,Track,2
1/1/2018,B DIVISION,F,2,Other,1
1/1/2018,B DIVISION,F,2,Stations and Structure,1
1/1/2018,B DIVISION,F,2,Track,1
1/1/2018,B DIVISION,G,1,Other,1
1/1/2018,B DIVISION,JZ,1,Other,1
1/1/2018,B DIVISION,JZ,1,Signals,2
1/1/2018,B DIVISION,L,1,Other,5
1/1/2018,B DIVISION,L,1,Persons on Trackbed/Police/Medical,3
1/1/2018,B DIVISION,L,1,Signals,1
1/1/2018,B DIVISION,M,1,Other,2
1/1/2018,B DIVISION,N,1,Other,3
1/1/2018,B DIVISION,N,1,Signals,2
1/1/2018,B DIVISION,N,1,Stations and Structure,1
1/1/2018,B DIVISION,N,1,Subway Car,2
1/1/2018,B DIVISION,N,1,Track,2
1/1/2018,B DIVISION,N,2,Other,1
1/1/2018,B DIVISION,N,2,Signals,1
1/1/2018,B DIVISION,N,2,Track,1
1/1/2018,B DIVISION,Q,1,Other,1
1/1/2018,B DIVISION,Q,1,Persons on Trackbed/Police/Medical,1
1/1/2018,B DIVISION,Q,1,Track,1
1/1/2018,B DIVISION,Q,2,Signals,1
1/1/2018,B DIVISION,R,1,Persons on Trackbed/Police/Medical,3
1/1/2018,B DIVISION,R,1,Signals,1
1/1/2018,B DIVISION,R,1,Stations and Structure,1
1/1/2018,B DIVISION,R,1,Subway Car,1
1/1/2018,Systemwide,Systemwide,1,Other,24
1/1/2018,Systemwide,Systemwide,1,Persons on Trackbed/Police/Medical,23
1/1/2018,Systemwide,Systemwide,1,Signals,21
1/1/2018,Systemwide,Systemwide,1,Stations and Structure,13
1/1/2018,Systemwide,Systemwide,1,Subway Car,4
1/1/2018,Systemwide,Systemwide,1,Track,20
1/1/2018,Systemwide,Systemwide,2,Other,7
1/1/2018,Systemwide,Systemwide,2,Persons on Trackbed/Police/Medical,1
1/1/2018,Systemwide,Systemwide,2,Signals,2
1/1/2018,Systemwide,Systemwide,2,Stations and Structure,2
1/1/2018,Systemwide,Systemwide,2,Track,2
2/1/2018,A DIVISION,1,1,Other,1
2/1/2018,A DIVISION,1,1,Persons on Trackbed/Police/Medical,1
2/1/2018,A DIVISION,1,2,Signals,1
2/1/2018,A DIVISION,2,1,Persons on Trackbed/Police/Medical,2
2/1/2018,A DIVISION,2,1,Signals,2
2/1/2018,A DIVISION,2,1,Track,3
2/1/2018,A DIVISION,2,2,Persons on Trackbed/Police/Medical,1
2/1/2018,A DIVISION,3,1,Persons on Trackbed/Police/Medical,1
2/1/2018,A DIVISION,3,1,Signals,2
2/1/2018,A DIVISION,3,1,Track,1
2/1/2018,A DIVISION,4,1,Persons on Trackbed/Police/Medical,3
2/1/2018,A DIVISION,4,1,Track,2
2/1/2018,A DIVISION,4,2,Persons on Trackbed/Police/Medical,1
2/1/2018,A DIVISION,4,2,Track,1
2/1/2018,A DIVISION,5,1,Persons on Trackbed/Police/Medical,1
2/1/2018,A DIVISION,5,1,Stations and Structure,1
2/1/2018,A DIVISION,5,2,Stations and Structure,1
2/1/2018,A DIVISION,6,1,Other,1
2/1/2018,A DIVISION,6,1,Persons on Trackbed/Police/Medical,1
2/1/2018,A DIVISION,6,1,Signals,2
2/1/2018,A DIVISION,6,1,Track,1
2/1/2018,A DIVISION,7,1,Other,1
2/1/2018,A DIVISION,7,1,Signals,2
2/1/2018,B DIVISION,A,2,Persons on Trackbed/Police/Medical,1
2/1/2018,B DIVISION,B,1,Signals,1
2/1/2018,B DIVISION,D,1,Track,1
2/1/2018,B DIVISION,E,1,Signals,2
2/1/2018,B DIVISION,E,1,Track,1
2/1/2018,B DIVISION,F,1,Persons on Trackbed/Police/Medical,2
2/1/2018,B DIVISION,F,1,Signals,4
2/1/2018,B DIVISION,F,1,Stations and Structure,2
2/1/2018,B DIVISION,F,1,Track,1
2/1/2018,B DIVISION,L,1,Other,1
2/1/2018,B DIVISION,L,1,Persons on Trackbed/Police/Medical,2
2/1/2018,B DIVISION,M,1,Signals,2
2/1/2018,B DIVISION,M,1,Stations and Structure,1
2/1/2018,B DIVISION,N,1,Signals,1
2/1/2018,B DIVISION,N,1,Track,1
2/1/2018,B DIVISION,Q,1,Signals,1
2/1/2018,B DIVISION,Q,1,Track,1
2/1/2018,B DIVISION,R,1,Other,1
2/1/2018,B DIVISION,R,1,Signals,3
2/1/2018,Systemwide,Systemwide,1,Other,5
2/1/2018,Systemwide,Systemwide,1,Persons on Trackbed/Police/Medical,13
2/1/2018,Systemwide,Systemwide,1,Signals,22
2/1/2018,Systemwide,Systemwide,1,Stations and Structure,4
2/1/2018,Systemwide,Systemwide,1,Track,12
2/1/2018,Systemwide,Systemwide,2,Persons on Trackbed/Police/Medical,3
2/1/2018,Systemwide,Systemwide,2,Signals,1
2/1/2018,Systemwide,Systemwide,2,Stations and Structure,1
2/1/2018,Systemwide,Systemwide,2,Track,1
3/1/2018,A DIVISION,1,1,Persons on Trackbed/Police/Medical,1
3/1/2018,A DIVISION,1,1,Track,1
3/1/2018,A DIVISION,1,2,Other,1
3/1/2018,A DIVISION,2,1,Other,3
3/1/2018,A DIVISION,2,1,Signals,2
3/1/2018,A DIVISION,2,1,Stations and Structure,1
3/1/2018,A DIVISION,2,2,Persons on Trackbed/Police/Medical,1
3/1/2018,A DIVISION,3,1,Signals,1
3/1/2018,A DIVISION,3,1,Track,3
3/1/2018,A DIVISION,4,1,Other,2
3/1/2018,A DIVISION,4,1,Persons on Trackbed/Police/Medical,1
3/1/2018,A DIVISION,4,1,Signals,1
3/1/2018,A DIVISION,4,1,Subway Car,1
3/1/2018,A DIVISION,4,2,Signals,1
3/1/2018,A DIVISION,5,1,Other,1
3/1/2018,A DIVISION,5,1,Persons on Trackbed/Police/Medical,1
3/1/2018,A DIVISION,5,1,Signals,1
3/1/2018,A DIVISION,5,2,Other,1
3/1/2018,A DIVISION,5,2,Track,1
3/1/2018,A DIVISION,6,1,Other,2
3/1/2018,A DIVISION,6,1,Persons on Trackbed/Police/Medical,3
3/1/2018,A DIVISION,6,1,Subway Car,1
3/1/2018,A DIVISION,6,1,Track,1
3/1/2018,A DIVISION,7,1,Other,5
3/1/2018,A DIVISION,7,1,Persons on Trackbed/Police/Medical,3
3/1/2018,A DIVISION,7,1,Track,3
3/1/2018,B DIVISION,A,1,Other,4
3/1/2018,B DIVISION,A,1,Persons on Trackbed/Police/Medical,1
3/1/2018,B DIVISION,A,1,Signals,3
3/1/2018,B DIVISION,C,2,Other,1
3/1/2018,B DIVISION,D,1,Other,2
3/1/2018,B DIVISION,D,1,Persons on Trackbed/Police/Medical,1
3/1/2018,B DIVISION,D,1,Signals,1
3/1/2018,B DIVISION,E,1,Persons on Trackbed/Police/Medical,1
3/1/2018,B DIVISION,E,1,Signals,4
3/1/2018,B DIVISION,E,2,Signals,1
3/1/2018,B DIVISION,F,1,Other,2
3/1/2018,B DIVISION,F,1,Persons on Trackbed/Police/Medical,2
3/1/2018,B DIVISION,F,1,Signals,2
3/1/2018,B DIVISION,F,1,Track,1
3/1/2018,B DIVISION,F,2,Stations and Structure,1
3/1/2018,B DIVISION,JZ,1,Other,2
3/1/2018,B DIVISION,L,1,Persons on Trackbed/Police/Medical,2
3/1/2018,B DIVISION,L,1,Subway Car,1
3/1/2018,B DIVISION,L,1,Track,2
3/1/2018,B DIVISION,L,2,Signals,1
3/1/2018,B DIVISION,N,1,Other,3
3/1/2018,B DIVISION,N,1,Persons on Trackbed/Police/Medical,1
3/1/2018,B DIVISION,N,1,Signals,4
3/1/2018,B DIVISION,N,1,Subway Car,1
3/1/2018,B DIVISION,Q,1,Other,3
3/1/2018,B DIVISION,Q,1,Persons on Trackbed/Police/Medical,1
3/1/2018,B DIVISION,R,1,Track,2
3/1/2018,Systemwide,Systemwide,1,Other,29
3/1/2018,Systemwide,Systemwide,1,Persons on Trackbed/Police/Medical,18
3/1/2018,Systemwide,Systemwide,1,Signals,19
3/1/2018,Systemwide,Systemwide,1,Stations and Structure,1
3/1/2018,Systemwide,Systemwide,1,Subway Car,4
3/1/2018,Systemwide,Systemwide,1,Track,13
3/1/2018,Systemwide,Systemwide,2,Other,3
3/1/2018,Systemwide,Systemwide,2,Persons on Trackbed/Police/Medical,1
3/1/2018,Systemwide,Systemwide,2,Signals,3
3/1/2018,Systemwide,Systemwide,2,Stations and Structure,2
3/1/2018,Systemwide,Systemwide,2,Track,1
4/1/2018,A DIVISION,1,1,Signals,1
4/1/2018,A DIVISION,1,1,Track,1
4/1/2018,A DIVISION,2,1,Persons on Trackbed/Police/Medical,2
4/1/2018,A DIVISION,2,1,Signals,3
4/1/2018,A DIVISION,2,1,Track,3
4/1/2018,A DIVISION,3,1,Other,1
4/1/2018,A DIVISION,3,1,Persons on Trackbed/Police/Medical,1
4/1/2018,A DIVISION,3,1,Signals,1
4/1/2018,A DIVISION,3,1,Track,1
4/1/2018,A DIVISION,4,1,Other,2
4/1/2018,A DIVISION,4,1,Signals,3
4/1/2018,A DIVISION,5,1,Persons on Trackbed/Police/Medical,1
4/1/2018,A DIVISION,5,1,Signals,1
4/1/2018,A DIVISION,5,1,Track,1
4/1/2018,A DIVISION,6,1,Other,3
4/1/2018,A DIVISION,6,1,Persons on Trackbed/Police/Medical,1
4/1/2018,A DIVISION,6,1,Track,2
4/1/2018,A DIVISION,6,2,Signals,1
4/1/2018,A DIVISION,7,1,Other,2
4/1/2018,A DIVISION,7,1,Persons on Trackbed/Police/Medical,1
4/1/2018,A DIVISION,7,1,Signals,3
4/1/2018,A DIVISION,7,1,Stations and Structure,1
4/1/2018,A DIVISION,7,1,Subway Car,2
4/1/2018,A DIVISION,S 42nd,1,Subway Car,1
4/1/2018,B DIVISION,A,1,Persons on Trackbed/Police/Medical,1
4/1/2018,B DIVISION,A,1,Subway Car,1
4/1/2018,B DIVISION,A,1,Track,2
4/1/2018,B DIVISION,B,1,Signals,2
4/1/2018,B DIVISION,D,1,Stations and Structure,2
4/1/2018,B DIVISION,D,1,Track,1
4/1/2018,B DIVISION,E,1,Other,4
4/1/2018,B DIVISION,E,1,Persons on Trackbed/Police/Medical,1
4/1/2018,B DIVISION,E,1,Signals,5
4/1/2018,B DIVISION,E,1,Track,1
4/1/2018,B DIVISION,F,1,Signals,3
4/1/2018,B DIVISION,F,1,Stations and Structure,1
4/1/2018,B DIVISION,F,1,Subway Car,1
4/1/2018,B DIVISION,F,1,Track,2
4/1/2018,B DIVISION,L,2,Other,1
4/1/2018,B DIVISION,M,1,Other,1
4/1/2018,B DIVISION,M,1,Signals,1
4/1/2018,B DIVISION,M,1,Track,1
4/1/2018,B DIVISION,N,1,Signals,3
4/1/2018,B DIVISION,N,1,Subway Car,1
4/1/2018,B DIVISION,N,1,Track,1
4/1/2018,B DIVISION,Q,1,Other,1
4/1/2018,B DIVISION,Q,2,Stations and Structure,1
4/1/2018,B DIVISION,R,1,Persons on Trackbed/Police/Medical,1
4/1/2018,B DIVISION,R,1,Subway Car,1
4/1/2018,B DIVISION,R,2,Persons on Trackbed/Police/Medical,1
4/1/2018,Systemwide,Systemwide,1,Other,14
4/1/2018,Systemwide,Systemwide,1,Persons on Trackbed/Police/Medical,9
4/1/2018,Systemwide,Systemwide,1,Signals,26
4/1/2018,Systemwide,Systemwide,1,Stations and Structure,4
4/1/2018,Systemwide,Systemwide,1,Subway Car,7
4/1/2018,Systemwide,Systemwide,1,Track,16
4/1/2018,Systemwide,Systemwide,2,Other,1
4/1/2018,Systemwide,Systemwide,2,Persons on Trackbed/Police/Medical,1
4/1/2018,Systemwide,Systemwide,2,Signals,1
4/1/2018,Systemwide,Systemwide,2,Stations and Structure,1
5/1/2018,A DIVISION,1,1,Other,1
5/1/2018,A DIVISION,1,1,Persons on Trackbed/Police/Medical,2
5/1/2018,A DIVISION,1,1,Signals,2
5/1/2018,A DIVISION,1,1,Stations and Structure,1
5/1/2018,A DIVISION,2,1,Persons on Trackbed/Police/Medical,1
5/1/2018,A DIVISION,2,1,Signals,2
5/1/2018,A DIVISION,2,1,Stations and Structure,1
5/1/2018,A DIVISION,2,1,Track,2
5/1/2018,A DIVISION,3,1,Other,2
5/1/2018,A DIVISION,3,1,Track,1
5/1/2018,A DIVISION,4,1,Persons on Trackbed/Police/Medical,1
5/1/2018,A DIVISION,4,1,Signals,5
5/1/2018,A DIVISION,4,1,Stations and Structure,1
5/1/2018,A DIVISION,4,1,Track,1
5/1/2018,A DIVISION,4,2,Signals,1
5/1/2018,A DIVISION,5,1,Persons on Trackbed/Police/Medical,1
5/1/2018,A DIVISION,6,1,Other,1
5/1/2018,A DIVISION,6,1,Signals,1
5/1/2018,A DIVISION,7,1,Other,3
5/1/2018,A DIVISION,7,1,Persons on Trackbed/Police/Medical,1
5/1/2018,A DIVISION,7,1,Signals,6
5/1/2018,A DIVISION,7,1,Stations and Structure,2
5/1/2018,A DIVISION,7,1,Subway Car,1
5/1/2018,A DIVISION,7,1,Track,2
5/1/2018,B DIVISION,A,1,Signals,1
5/1/2018,B DIVISION,A,1,Track,1
5/1/2018,B DIVISION,B,1,Persons on Trackbed/Police/Medical,1
5/1/2018,B DIVISION,B,1,Signals,1
5/1/2018,B DIVISION,C,1,Other,1
5/1/2018,B DIVISION,C,1,Track,2
5/1/2018,B DIVISION,D,1,Stations and Structure,1
5/1/2018,B DIVISION,D,1,Track,1
5/1/2018,B DIVISION,D,2,Signals,1
5/1/2018,B DIVISION,D,2,Subway Car,1
5/1/2018,B DIVISION,E,1,Persons on Trackbed/Police/Medical,1
5/1/2018,B DIVISION,E,1,Signals,3
5/1/2018,B DIVISION,E,1,Track,4
5/1/2018,B DIVISION,F,1,Other,1
5/1/2018,B DIVISION,F,1,Persons on Trackbed/Police/Medical,1
5/1/2018,B DIVISION,F,1,Signals,2
5/1/2018,B DIVISION,F,1,Stations and Structure,2
5/1/2018,B DIVISION,F,1,Track,2
5/1/2018,B DIVISION,G,1,Signals,1
5/1/2018,B DIVISION,JZ,1,Other,1
5/1/2018,B DIVISION,M,1,Persons on Trackbed/Police/Medical,1
5/1/2018,B DIVISION,M,1,Signals,3
5/1/2018,B DIVISION,M,1,Stations and Structure,1
5/1/2018,B DIVISION,N,1,Persons on Trackbed/Police/Medical,1
5/1/2018,B DIVISION,N,1,Signals,4
5/1/2018,B DIVISION,N,2,Persons on Trackbed/Police/Medical,1
5/1/2018,B DIVISION,N,2,Track,1
5/1/2018,B DIVISION,Q,1,Signals,2
5/1/2018,B DIVISION,Q,1,Track,1
5/1/2018,B DIVISION,R,1,Signals,1
5/1/2018,B DIVISION,R,1,Subway Car,1
5/1/2018,B DIVISION,R,1,Track,1
5/1/2018,B DIVISION,W,1,Signals,1
5/1/2018,Systemwide,Systemwide,1,Other,10
5/1/2018,Systemwide,Systemwide,1,Persons on Trackbed/Police/Medical,11
5/1/2018,Systemwide,Systemwide,1,Signals,35
5/1/2018,Systemwide,Systemwide,1,Stations and Structure,9
5/1/2018,Systemwide,Systemwide,1,Subway Car,2
5/1/2018,Systemwide,Systemwide,1,Track,18
5/1/2018,Systemwide,Systemwide,2,Persons on Trackbed/Police/Medical,1
5/1/2018,Systemwide,Systemwide,2,Signals,2
5/1/2018,Systemwide,Systemwide,2,Subway Car,1
5/1/2018,Systemwide,Systemwide,2,Track,1
6/1/2018,A DIVISION,1,1,Other,1
6/1/2018,A DIVISION,1,1,Persons on Trackbed/Police/Medical,1
6/1/2018,A DIVISION,1,1,Signals,1
6/1/2018,A DIVISION,2,1,Signals,1
6/1/2018,A DIVISION,2,1,Subway Car,2
6/1/2018,A DIVISION,2,1,Track,1
6/1/2018,A DIVISION,3,1,Persons on Trackbed/Police/Medical,1
6/1/2018,A DIVISION,3,1,Signals,1
6/1/2018,A DIVISION,3,1,Track,1
6/1/2018,A DIVISION,3,2,Persons on Trackbed/Police/Medical,1
6/1/2018,A DIVISION,4,1,Persons on Trackbed/Police/Medical,1
6/1/2018,A DIVISION,4,1,Stations and Structure,2
6/1/2018,A DIVISION,4,1,Subway Car,1
6/1/2018,A DIVISION,5,1,Subway Car,1
6/1/2018,A DIVISION,5,2,Track,1
6/1/2018,A DIVISION,6,1,Other,1
6/1/2018,A DIVISION,6,1,Persons on Trackbed/Police/Medical,1
6/1/2018,A DIVISION,6,1,Signals,1
6/1/2018,A DIVISION,6,1,Track,2
6/1/2018,A DIVISION,6,2,Track,1
6/1/2018,A DIVISION,7,1,Other,2
6/1/2018,A DIVISION,7,1,Persons on Trackbed/Police/Medical,3
6/1/2018,A DIVISION,7,1,Signals,2
6/1/2018,A DIVISION,7,1,Track,1
6/1/2018,A DIVISION,7,2,Other,1
6/1/2018,B DIVISION,A,2,Signals,1
6/1/2018,B DIVISION,B,1,Other,1
6/1/2018,B DIVISION,B,1,Signals,2
6/1/2018,B DIVISION,C,1,Subway Car,1
6/1/2018,B DIVISION,D,1,Persons on Trackbed/Police/Medical,1
6/1/2018,B DIVISION,E,1,Persons on Trackbed/Police/Medical,1
6/1/2018,B DIVISION,E,1,Signals,1
6/1/2018,B DIVISION,E,2,Stations and Structure,1
6/1/2018,B DIVISION,F,1,Persons on Trackbed/Police/Medical,4
6/1/2018,B DIVISION,F,1,Signals,2
6/1/2018,B DIVISION,F,1,Stations and Structure,2
6/1/2018,B DIVISION,L,1,Persons on Trackbed/Police/Medical,2
6/1/2018,B DIVISION,M,1,Stations and Structure,1
6/1/2018,B DIVISION,M,1,Track,1
6/1/2018,B DIVISION,N,1,Signals,3
6/1/2018,B DIVISION,N,1,Stations and Structure,1
6/1/2018,B DIVISION,N,1,Track,2
6/1/2018,B DIVISION,N,2,Signals,1
6/1/2018,B DIVISION,Q,1,Persons on Trackbed/Police/Medical,1
6/1/2018,B DIVISION,Q,1,Signals,1
6/1/2018,B DIVISION,Q,1,Subway Car,1
6/1/2018,B DIVISION,R,1,Persons on Trackbed/Police/Medical,1
6/1/2018,B DIVISION,R,1,Signals,2
6/1/2018,B DIVISION,R,1,Stations and Structure,1
6/1/2018,B DIVISION,R,1,Track,1
6/1/2018,B DIVISION,S Rock,2,Track,1
6/1/2018,Systemwide,Systemwide,1,Other,5
6/1/2018,Systemwide,Systemwide,1,Persons on Trackbed/Police/Medical,17
6/1/2018,Systemwide,Systemwide,1,Signals,18
6/1/2018,Systemwide,Systemwide,1,Stations and Structure,7
6/1/2018,Systemwide,Systemwide,1,Subway Car,6
6/1/2018,Systemwide,Systemwide,1,Track,9
6/1/2018,Systemwide,Systemwide,2,Other,1
6/1/2018,Systemwide,Systemwide,2,Persons on Trackbed/Police/Medical,1
6/1/2018,Systemwide,Systemwide,2,Signals,3
6/1/2018,Systemwide,Systemwide,2,Stations and Structure,1
6/1/2018,Systemwide,Systemwide,2,Track,3
6/1/2018,,,1,Signals,1
7/1/2018,A DIVISION,1,1,Signals,1
7/1/2018,A DIVISION,1,1,Stations and Structure,1
7/1/2018,A DIVISION,1,1,Subway Car,1
7/1/2018,A DIVISION,1,1,Track,1
7/1/2018,A DIVISION,2,1,Other,1
7/1/2018,A DIVISION,2,1,Persons on Trackbed/Police/Medical,2
7/1/2018,A DIVISION,2,1,Stations and Structure,1
7/1/2018,A DIVISION,2,1,Track,1
7/1/2018,A DIVISION,3,1,Signals,1
